Array1,Array2,Cosine Similarity
Amuvatinib,GSK591,0.7233856231732183
Amuvatinib,VE821,0.7078091820562513
Amuvatinib,AT13148,0.5794686136844797
Amuvatinib,FMK,0.769865285361562
Amuvatinib,AZ628,0.6447720254094251
Amuvatinib,Imatinib,0.7455216823969409
Amuvatinib,CGP-60474,0.6925272681230807
Amuvatinib,A-443654,0.7646267320908345
Amuvatinib,Mitomycin-C,0.5510125549612525
Amuvatinib,Midostaurin,0.6956977127493804
Amuvatinib,JNK-9L,0.733701664355387
Amuvatinib,HG6-64-1,0.7961927647530714
Amuvatinib,Shikonin,0.5753171288356831
Amuvatinib,BMS-754807,0.6770199884339034
Amuvatinib,Bexarotene,0.5512820512820515
Amuvatinib,Pazopanib,0.6840590477334118
Amuvatinib,ZSTK474,0.6985613702374248
Amuvatinib,AR-42,0.6112498455021265
Amuvatinib,Alectinib,0.6939779183594891
Amuvatinib,Pelitinib,0.7515663286553855
Amuvatinib,WYE-125132,0.7462568500729017
Amuvatinib,CAY10566,0.737770222662692
Amuvatinib,Flavopiridol,0.6517949073958692
Amuvatinib,Refametinib,0.6312881183212669
Amuvatinib,CI-1040,0.5822023716454011
Amuvatinib,GW441756,0.698357599006721
Amuvatinib,VX-702,0.7346173076386072
Amuvatinib,AZD8055,0.788497803850613
Amuvatinib,GSK269962A,0.8455013493087262
Amuvatinib,(5Z)-7-Oxozeaenol,0.6022191359197147
Amuvatinib,AZD8931,0.838627869377535
Amuvatinib,AZD1480,0.5544784491860963
Amuvatinib,Dinaciclib,0.6908500923544987
Amuvatinib,Podophyllotoxin bromide,0.6146646756784946
Amuvatinib,Dihydrorotenone,0.6587248519395079
Amuvatinib,PHA-665752,0.6257038597265872
Amuvatinib,Saracatinib,0.8305382990955059
Amuvatinib,GNF-2,0.8204674835652808
Amuvatinib,CGP-082996,0.7285087659763136
Amuvatinib,BMS-509744,0.7534588631092828
Amuvatinib,CMK,0.7567042252199281
Amuvatinib,Parthenolide,0.43394085194667653
Amuvatinib,GSK319347A,0.7668845337545205
Amuvatinib,PF-562271,0.715376922312723
Amuvatinib,FTI-277,0.6416236526819376
Amuvatinib,PAC-1,0.6494377247562101
Amuvatinib,YM201636,0.8759854036172212
Amuvatinib,Sphingosine Kinase 1 Inhibitor II,0.6319474189338369
Amuvatinib,LDN-193189,0.7078091820562513
Amuvatinib,Bosutinib,0.7571116604156434
Amuvatinib,RO-3306,0.6585061837190651
Amuvatinib,ZG-10,0.7486788267806735
Amuvatinib,Rucaparib,0.6552908033850112
Amuvatinib,AZ20,0.7228936649578012
Amuvatinib,Piperlongumine,0.6529283559734473
Amuvatinib,SGC0946,0.7152485807786836
Amuvatinib,AZD8835,0.6412400573800832
Amuvatinib,MK-1775,0.7575988256932109
Amuvatinib,GSK343,0.7302967433402215
Amuvatinib,Gallibiscoquinazole,0.7462375492746283
Amuvatinib,Buparlisib,0.7222854369745267
Amuvatinib,GNE-317,0.7723749163823407
Amuvatinib,Telomerase Inhibitor IX,0.6976221914265911
OSI-930,OSI-027,0.7353910524340093
OSI-930,CX-5461,0.7705686482505424
OSI-930,PHA-793887,0.5498438362615414
OSI-930,Fedratinib,0.7736596298101168
OSI-930,GSK690693,0.6882814419142672
OSI-930,T0901317,0.6875000000000002
OSI-930,Selisistat,0.7315071699758167
OSI-930,CI-1033,0.7536241163575905
OSI-930,PF-00299804,0.7619436590292517
OSI-930,Pilaralisib,0.7214019629022426
OSI-930,GSK1059615,0.8025168741735793
OSI-930,Voxtalisib,0.6581764220417243
OSI-930,BIBF-1120,0.7798093126544235
OSI-930,Apitolisib,0.7161104716803639
OSI-930,CPI-613,0.5837354935557555
OSI-930,Pemetrexed,0.7293526631627317
OSI-930,FTY-720,0.5413699246807466
OSI-930,AICA Ribonucleotide,0.46860707697664244
OSI-930,Tretinoin,0.4401953314433963
OSI-930,Veliparib,0.7016674982543429
OSI-930,Lenalidomide,0.6687500000000001
OSI-930,Vismodegib,0.7835126326068684
OSI-930,Serdemetan,0.7764887524032118
OSI-930,Capivasertib,0.6858951287620977
OSI-930,CCT-018159,0.65905256428139
OSI-930,Temozolomide,0.47377844971829985
OSI-930,Bicalutamide,0.6848150343017254
OSI-930,Gefitinib,0.7409328454600191
OSI-930,Vorinostat,0.649519052838329
OSI-930,Olaparib,0.6560590932489133
OSI-930,Axitinib,0.8094060300905608
OSI-930,PLX-4720,0.7399500264657525
OSI-930,Doramapimod,0.7345116671384888
OSI-930,Alisertib,0.7443873683187769
OSI-930,MK-2206,0.7046642634176443
OSI-930,Palbociclib,0.7024912639340187
OSI-930,Pictilisib,0.7143637266691126
OSI-930,Obatoclax Mesylate,0.7131997238879493
OSI-930,Crizotinib,0.7295487504686341
OSI-930,Irinotecan,0.776129008363792
OSI-930,PRIMA-1MET,0.37146342299998486
OSI-930,Erlotinib,0.7550000000000003
OSI-930,Niraparib,0.7753882858703965
OSI-930,Tamoxifen,0.6357349121329368
OSI-930,Fulvestrant,0.5875000000000002
OSI-930,Talazoparib,0.7122019646266632
OSI-930,AZD2014,0.6929023281557338
OSI-930,Ruxolitinib,0.6570675801453374
OSI-930,Linsitinib,0.7002244538105521
OSI-930,Cyclophosphamide,0.2740640638812596
OSI-930,Pevonedistat,0.6761437196856371
OSI-930,Sapitinib,0.7512043901058387
OSI-930,Uprosertib,0.7496602706073032
OSI-930,LCL161,0.7369325751065461
OSI-930,Lapatinib,0.7934692785073414
OSI-930,Alpelisib,0.7684984630046103
OSI-930,Taselisib,0.7071713541998955
OSI-930,EPZ5676,0.6400000000000002
OSI-930,Leflunomide,0.7490633420552362
OSI-930,Entinostat,0.7988764565402915
OSI-930,LGK974,0.7244616763479582
OSI-930,VE-822,0.8040761540665544
OSI-930,RVX-208,0.718751889093077
OSI-930,OTX015,0.7519539763899744
OSI-930,Entospletinib,0.6685065756345763
OSI-930,Ribociclib,0.7088923818824047
OSI-930,Selumetinib,0.6606726663734649
OSI-930,Ibrutinib,0.7487531723681136
OSI-930,Zoledronate,0.380313757596103
OSI-930,Acetalax,0.7480659389429664
OSI-930,Carmustine,0.2740640638812596
OSI-930,Teniposide,0.5969620057957092
OSI-930,Fludarabine,0.48373546489791297
OSI-930,Nelarabine,0.5149810476629748
OSI-930,Ulixertinib,0.7208957772448699
OSI-930,Afuresertib,0.7494065448683545
OSI-930,AZD3759,0.7484681325577894
OSI-930,AZD5363,0.7484681325577894
OSI-930,AZD6738,0.6982323460646241
OSI-930,AZD8186,0.7302124535179658
OSI-930,Osimertinib,0.8061672657565285
OSI-930,Cediranib,0.7606674854850694
OSI-930,Ipatasertib,0.6950000000000003
OSI-930,GDC0810,0.6611111111111111
OSI-930,AMG-319,0.7037526960110749
OSI-930,MK-8776,0.6096890840590626
OSI-930,AZD6482,0.7146635905228745
OSI-930,Dacinostat,0.7717436331412895
OSI-930,Sepantronium bromide,0.699598600804197
OSI-930,SNX-2112,0.7547214849028819
OSI-930,TW 37,0.6802819306395248
OSI-930,AZD-4877,0.7350457181646642
OSI-930,AZD-4547,0.7340703122323984
OSI-930,ABT-737,0.6516075439283588
OSI-930,PI-103,0.7731034140972918
OSI-930,TPCA-1,0.7312499999999998
OSI-930,Brivanib,0.741755278280608
OSI-930,"CAP-232, TT-232, TLN-232",0.8020075313873374
OSI-930,AZD5153,0.7121575439093091
OSI-930,JQ1,0.651898696203911
OSI-930,NVP-TAE684,0.7399244229370786
OSI-930,A-770041,0.7638402207564009
OSI-930,WH-4-023,0.7447923467721909
OSI-930,GW843682X,0.8199366666633803
OSI-930,GSK1070916,0.6948792289723036
OSI-930,NG-25,0.8002381932395389
OSI-930,CD532,0.7022337103187556
OSI-930,NSC319726,0.675831315847138
OSI-930,IOX2,0.7215434844830908
OSI-930,Cyclopamine,0.4876300020178462
OSI-930,S-Trityl-L-cysteine,0.6166548125935096
OSI-930,TGX221,0.6573840933228052
OSI-930,XMD8-85,0.787890238572216
OSI-930,NSC-87877,0.7405753011340215
OSI-930,QS11,0.7196229171289248
OSI-930,CP466722,0.7519539763899744
OSI-930,DMOG,0.30914103871563514
OSI-930,OSU-03012,0.7216878364870318
OSI-930,Embelin,0.4270992778072193
OSI-930,IPA-3,0.5689197876420211
OSI-930,GSK650394,0.7265646391501501
OSI-930,BAY-61-3606,0.7908782283594765
OSI-930,LFM-A13,0.6026622224645952
OSI-930,GW-2580,0.7216053531635462
OSI-930,AS601245,0.7451817617119766
OSI-930,BX-912,0.6561034202876911
OSI-930,AS605240,0.7607674567748494
OSI-930,AKT inhibitor VIII,0.6773801965187926
OSI-930,GSK429286A,0.7473962740582734
OSI-930,QL-XII-47,0.7376457226346619
OSI-930,IC-87114,0.7334617247647724
OSI-930,STF-62247,0.748065938942966
OSI-930,FR-180204,0.687233819438949
OSI-930,Tubastatin A,0.7878268470543499
OSI-930,NSC-207895,0.5849701553452348
OSI-930,CAY10603,0.7419985160044514
OSI-930,BIX02189,0.7987238384541573
OSI-930,SU11274,0.7390408098889519
OSI-930,NVP-BHG712,0.7362357032586022
OSI-930,SB52334,0.7825920592018722
OSI-930,Y-39983,0.7429868180288969
OSI-930,QL-X-138,0.7614996105085893
OSI-930,Tenovin-6,0.6841488883953092
OSI-930,AT7867,0.6131393394849658
OSI-930,TWS119,0.7487531723681136
OSI-930,Torin 2,0.7596649979371891
OSI-930,AST-1306,0.7795616371742814
OSI-930,kb NB 142-70,0.7406790412701514
OSI-930,Ara-G,0.5008947218608515
OSI-930,IMD-0354,0.6929134377814196
OSI-930,MIM1,0.6107090282952914
OSI-930,ETP-45835,0.7162958258603271
OSI-930,SB505124,0.7130549546991825
OSI-930,A-83-01,0.7556096518348258
OSI-930,BAM7,0.7677159338596807
OSI-930,Kobe2602,0.5723754330538974
OSI-930,RU-SKI 43,0.7570719217728534
OSI-930,BX795,0.7687727627157724
OSI-930,SL0101,0.5600297611139369
OSI-930,JNK Inhibitor VIII,0.7348469228349543
OSI-930,Mirin,0.6308866919011831
OSI-930,SB590885,0.7444375004781981
OSI-930,CCT007093,0.5728012446065255
OSI-930,EHT-1864,0.8171570624671147
OSI-930,XMD8-92,0.7718273698109163
OSI-930,KU-60019,0.7266360849833983
OSI-930,CHIR-99021,0.6484226842123351
OSI-930,AZD3514,0.6635925177289138
OSI-930,BPTES,0.6236413804652251
OSI-930,SB216763,0.7518851809293795
OSI-930,KU-55933,0.6514291979946863
OSI-930,Wee1 Inhibitor,0.7568946077467996
OSI-930,Nutlin-3a (-),0.6464736474099929
OSI-930,PD173074,0.7540940887825887
OSI-930,ZM447439,0.7812976442871238
OSI-930,BMS-536924,0.6977685521582009
OSI-930,Tozasertib,0.671582256520173
OSI-930,PF-4708671,0.684675461664049
OSI-930,EPZ004777,0.6910522349933916
OSI-930,YK-4-279,0.6798896969362014
OSI-930,BMS-345541,0.6780654299348452
OSI-930,AZ960,0.6567206798038654
OSI-930,XAV939,0.6989433017995346
OSI-930,AZD5438,0.6953574710741341
OSI-930,AZD1208,0.7048507048510568
OSI-930,AZD1332,0.677145712376202
OSI-930,SCH772984,0.7002718833852313
OSI-930,WZ4003,0.7222590693548312
OSI-930,CZC24832,0.6666666666666665
OSI-930,GSK2606414,0.7386544964435526
OSI-930,PCI-34051,0.846787565052693
OSI-930,Wnt-C59,0.7864454866654806
OSI-930,ML323,0.6841420279922933
OSI-930,PRT062607,0.7003848386106666
OSI-930,AGI-6780,0.7247844507162113
OSI-930,Elephantin,0.4169539239683968
OSI-930,Sinularin,0.4083267922029722
OSI-930,LY2109761,0.7716630855015509
OSI-930,MN-64,0.6471832459560073
OSI-930,AGI-5198,0.7067617668790184
OSI-930,GSK2578215A,0.83398055145754
OSI-930,I-BRD9,0.7406790412701514
OSI-930,MIRA-1,0.38
OSI-930,NVP-ADW742,0.7434216002213518
OSI-930,P22077,0.6518863031329847
OSI-930,UMI-77,0.6601091179638765
OSI-930,WIKI4,0.8189414738640853
OSI-930,WEHI-539,0.7790766024101277
OSI-930,BIBR-1532,0.7205445143522502
OSI-930,Pyridostatin,0.7910545662169419
OSI-930,VX-11e,0.727380317030825
OSI-930,LJI308,0.7746167154797399
OSI-930,AZ6102,0.7528517213141732
OSI-930,GSK591,0.7332153779205415
OSI-930,VE821,0.7871792443850996
OSI-930,AT13148,0.6267911397484277
OSI-930,FMK,0.7029594915666378
OSI-930,AZ628,0.6917109600747856
OSI-930,Imatinib,0.7365165628815441
OSI-930,CGP-60474,0.676410563193687
OSI-930,A-443654,0.7919824372449957
OSI-930,Mitomycin-C,0.48764553226458945
OSI-930,Midostaurin,0.7030047555134379
OSI-930,JNK-9L,0.6951413356361911
OSI-930,HG6-64-1,0.8034791246222283
OSI-930,Shikonin,0.5651505651508474
OSI-930,BMS-754807,0.6601095976056279
OSI-930,Bexarotene,0.5685677011308597
OSI-930,Pazopanib,0.7134971704852812
OSI-930,ZSTK474,0.6393620130910065
OSI-930,AR-42,0.6870959469652946
OSI-930,Alectinib,0.7193747284969082
OSI-930,Pelitinib,0.7934715851233145
OSI-930,WYE-125132,0.6650517381625206
OSI-930,CAY10566,0.6869037302955038
OSI-930,Flavopiridol,0.6019820204467705
OSI-930,Refametinib,0.6659125246200587
OSI-930,CI-1040,0.6717313611725555
OSI-930,GW441756,0.7951465679458914
OSI-930,VX-702,0.7488771551222884
OSI-930,AZD8055,0.7005888539421975
OSI-930,GSK269962A,0.7659932699803396
OSI-930,(5Z)-7-Oxozeaenol,0.5617574463871647
OSI-930,AZD8931,0.7512043901058387
OSI-930,AZD1480,0.53378652807462
OSI-930,Dinaciclib,0.6558760632959738
OSI-930,Podophyllotoxin bromide,0.548219132908616
OSI-930,Dihydrorotenone,0.5850772908271276
OSI-930,PHA-665752,0.7424621202458754
OSI-930,Saracatinib,0.6829403802860178
OSI-930,GNF-2,0.8413022487098268
OSI-930,CGP-082996,0.7290365236897004
OSI-930,BMS-509744,0.7619436590292517
OSI-930,CMK,0.6803123244194992
OSI-930,Parthenolide,0.4057342149296223
OSI-930,GSK319347A,0.7532354455040173
OSI-930,PF-562271,0.7525984948045151
OSI-930,FTI-277,0.6998542122237651
OSI-930,PAC-1,0.6658234717418634
OSI-930,YM201636,0.7872455497210227
OSI-930,Sphingosine Kinase 1 Inhibitor II,0.6777628022452864
OSI-930,LDN-193189,0.6955213871621773
OSI-930,Bosutinib,0.7423153710463931
OSI-930,RO-3306,0.8171932929538651
OSI-930,ZG-10,0.7441588910238333
OSI-930,Rucaparib,0.7650597726296967
OSI-930,AZ20,0.7245875888483351
OSI-930,Piperlongumine,0.6375000000000001
OSI-930,SGC0946,0.6718623100982595
OSI-930,AZD8835,0.5559867013888123
OSI-930,MK-1775,0.7329407019253737
OSI-930,GSK343,0.739299737971077
OSI-930,Gallibiscoquinazole,0.6709022955020275
OSI-930,Buparlisib,0.6963503759989261
OSI-930,GNE-317,0.7529375097689193
OSI-930,Telomerase Inhibitor IX,0.7031441990842863
OSI-027,CX-5461,0.7024428275140442
OSI-027,PHA-793887,0.6756644704845357
OSI-027,Fedratinib,0.7726022391369325
OSI-027,GSK690693,0.813498610290249
OSI-027,T0901317,0.6069333205184533
OSI-027,Selisistat,0.6951889464259889
OSI-027,CI-1033,0.8010361952965142
OSI-027,PF-00299804,0.8092999495049624
OSI-027,Pilaralisib,0.7364320968177049
OSI-027,GSK1059615,0.6749705069002543
OSI-027,Voxtalisib,0.7266089862138327
OSI-027,BIBF-1120,0.773404063962588
OSI-027,Apitolisib,0.709652420116389
OSI-027,CPI-613,0.543203684317816
OSI-027,Pemetrexed,0.7374692915152431
OSI-027,FTY-720,0.5751081237516714
OSI-027,AICA Ribonucleotide,0.5680375574437542
OSI-027,Tretinoin,0.450341001402115
OSI-027,Veliparib,0.7538461538461535
OSI-027,Lenalidomide,0.6010407640085654
OSI-027,Vismodegib,0.6331738236133041
OSI-027,Serdemetan,0.7320806164525236
OSI-027,Capivasertib,0.7584979557890514
OSI-027,CCT-018159,0.7265911604027343
OSI-027,Temozolomide,0.5714909813352901
OSI-027,Bicalutamide,0.5502059217634588
OSI-027,Gefitinib,0.7983522124626663
OSI-027,Vorinostat,0.6123724356957945
OSI-027,Olaparib,0.6011962455367234
OSI-027,Axitinib,0.7185176747055932
OSI-027,PLX-4720,0.7072540797572909
OSI-027,Doramapimod,0.8094813086496138
OSI-027,Alisertib,0.7807693446855924
OSI-027,MK-2206,0.7031183960949985
OSI-027,Palbociclib,0.7295814941639521
OSI-027,Pictilisib,0.7524716554349471
OSI-027,Obatoclax Mesylate,0.742575789679951
OSI-027,Crizotinib,0.7954440605227417
OSI-027,Irinotecan,0.7551946980105129
OSI-027,PRIMA-1MET,0.41537611081143777
OSI-027,Erlotinib,0.8108157757605744
OSI-027,Niraparib,0.720599613988921
OSI-027,Tamoxifen,0.6251562629161957
OSI-027,Fulvestrant,0.5362226423997984
OSI-027,Talazoparib,0.7466350544828095
OSI-027,AZD2014,0.7437279832918174
OSI-027,Ruxolitinib,0.78086880944303
OSI-027,Linsitinib,0.7912056301659829
OSI-027,Cyclophosphamide,0.24845199749997662
OSI-027,Pevonedistat,0.7412493166611005
OSI-027,Sapitinib,0.7884206636416513
OSI-027,Uprosertib,0.7297340942708047
OSI-027,LCL161,0.6046235359735548
OSI-027,Lapatinib,0.7905951241985403
OSI-027,Alpelisib,0.6895691538761924
OSI-027,Taselisib,0.8559340126393482
OSI-027,EPZ5676,0.7872455497210229
OSI-027,Leflunomide,0.6179457301564345
OSI-027,Entinostat,0.7377114816825429
OSI-027,LGK974,0.7565859899895367
OSI-027,VE-822,0.7534677665392691
OSI-027,RVX-208,0.6922712281736834
OSI-027,OTX015,0.7506518906054694
OSI-027,Entospletinib,0.8179128813519689
OSI-027,Ribociclib,0.7437279832918176
OSI-027,Selumetinib,0.6956342262598834
OSI-027,Ibrutinib,0.8480650717256496
OSI-027,Zoledronate,0.5049155959525755
OSI-027,Acetalax,0.716133843718621
OSI-027,Carmustine,0.2882043170999729
OSI-027,Teniposide,0.5628211765451592
OSI-027,Fludarabine,0.6314817739010608
OSI-027,Nelarabine,0.6896715738353064
OSI-027,Ulixertinib,0.7562492604106839
OSI-027,Afuresertib,0.6514265576024515
OSI-027,AZD3759,0.8000505034563793
OSI-027,AZD5363,0.8000505034563793
OSI-027,AZD6738,0.7387027942155214
OSI-027,AZD8186,0.6633249580710805
OSI-027,Osimertinib,0.8424781255519598
OSI-027,Cediranib,0.8222264517930374
OSI-027,Ipatasertib,0.7683893688893816
OSI-027,GDC0810,0.6809176411426018
OSI-027,AMG-319,0.7818036398079333
OSI-027,MK-8776,0.7359849738098468
OSI-027,AZD6482,0.720082299823096
OSI-027,Dacinostat,0.7222171945526363
OSI-027,Sepantronium bromide,0.7395379331425831
OSI-027,SNX-2112,0.7165692133626966
OSI-027,TW 37,0.593512077790663
OSI-027,AZD-4877,0.6661469835943139
OSI-027,AZD-4547,0.7989205230543882
OSI-027,ABT-737,0.5258763102857994
OSI-027,PI-103,0.8133333333333322
OSI-027,TPCA-1,0.55979286843935
OSI-027,Brivanib,0.8908708063747471
OSI-027,"CAP-232, TT-232, TLN-232",0.7655917014090027
OSI-027,AZD5153,0.8238095238095235
OSI-027,JQ1,0.6895691538761924
OSI-027,NVP-TAE684,0.7526817072981883
OSI-027,A-770041,0.8926477937473484
OSI-027,WH-4-023,0.8031664559584326
OSI-027,GW843682X,0.7555737886660818
OSI-027,GSK1070916,0.7962451564727726
OSI-027,NG-25,0.8080437664201267
OSI-027,CD532,0.7732600044504808
OSI-027,NSC319726,0.6492021369605511
OSI-027,IOX2,0.680277721065285
OSI-027,Cyclopamine,0.5180191265905408
OSI-027,S-Trityl-L-cysteine,0.5403485987648476
OSI-027,TGX221,0.6548699877492483
OSI-027,XMD8-85,0.8294175914565908
OSI-027,NSC-87877,0.7219701065441515
OSI-027,QS11,0.8375558049033575
OSI-027,CP466722,0.8525922708111505
OSI-027,DMOG,0.3216121008829479
OSI-027,OSU-03012,0.6967437490583269
OSI-027,Embelin,0.4464418717230567
OSI-027,IPA-3,0.5363827197238449
OSI-027,GSK650394,0.7934308308245738
OSI-027,BAY-61-3606,0.8320330941539782
OSI-027,LFM-A13,0.5557075815384716
OSI-027,GW-2580,0.7811265775524034
OSI-027,AS601245,0.6923076923076921
OSI-027,BX-912,0.734894469432147
OSI-027,AS605240,0.6676020834725768
OSI-027,AKT inhibitor VIII,0.7602859212697048
OSI-027,GSK429286A,0.720082299823096
OSI-027,QL-XII-47,0.721409021589677
OSI-027,IC-87114,0.766678948562885
OSI-027,STF-62247,0.6781570489759668
OSI-027,FR-180204,0.7657357602203821
OSI-027,Tubastatin A,0.7209240900567563
OSI-027,NSC-207895,0.6060606060606061
OSI-027,CAY10603,0.6945660318028317
OSI-027,BIX02189,0.7631520305360957
OSI-027,SU11274,0.6621827228839166
OSI-027,NVP-BHG712,0.7821179467805512
OSI-027,SB52334,0.7269843565022366
OSI-027,Y-39983,0.7771911886986677
OSI-027,QL-X-138,0.7333333333333332
OSI-027,Tenovin-6,0.621985266418579
OSI-027,AT7867,0.6185384449272058
OSI-027,TWS119,0.8338516906352756
OSI-027,Torin 2,0.7058390427064466
OSI-027,AST-1306,0.7858252779857406
OSI-027,kb NB 142-70,0.5993445651587544
OSI-027,Ara-G,0.5989487750697429
OSI-027,IMD-0354,0.6158014854919159
OSI-027,MIM1,0.6366820122120066
OSI-027,ETP-45835,0.726405572914132
OSI-027,SB505124,0.8415524501276128
OSI-027,A-83-01,0.7288355103870844
OSI-027,BAM7,0.7666666666666665
OSI-027,Kobe2602,0.5628510875900896
OSI-027,RU-SKI 43,0.6542930652274093
OSI-027,BX795,0.6741201835258049
OSI-027,SL0101,0.5552176750308541
OSI-027,JNK Inhibitor VIII,0.7890453678924878
OSI-027,Mirin,0.5821502373948659
OSI-027,SB590885,0.8375558049033573
OSI-027,CCT007093,0.41253223033954206
OSI-027,EHT-1864,0.6741201835258052
OSI-027,XMD8-92,0.8259010872249913
OSI-027,KU-60019,0.6279891482902945
OSI-027,CHIR-99021,0.7366131074427718
OSI-027,AZD3514,0.7487179487179485
OSI-027,BPTES,0.6236095644623235
OSI-027,SB216763,0.6830124626215726
OSI-027,KU-55933,0.5485820104799481
OSI-027,Wee1 Inhibitor,0.7419623279087246
OSI-027,Nutlin-3a (-),0.6640094373141345
OSI-027,PD173074,0.8028603834550789
OSI-027,ZM447439,0.816972426822559
OSI-027,BMS-536924,0.7820743005880011
OSI-027,Tozasertib,0.7387027942155214
OSI-027,PF-4708671,0.760045641191216
OSI-027,EPZ004777,0.7584979557890514
OSI-027,YK-4-279,0.6410061535499397
OSI-027,BMS-345541,0.7467292799968519
OSI-027,AZ960,0.7472647177570727
OSI-027,XAV939,0.5843696798305968
OSI-027,AZD5438,0.7137464271463297
OSI-027,AZD1208,0.5926974966883574
OSI-027,AZD1332,0.7738413334506785
OSI-027,SCH772984,0.7742179432019524
OSI-027,WZ4003,0.7809523809523806
OSI-027,CZC24832,0.7123446091953373
OSI-027,GSK2606414,0.7624928516630237
OSI-027,PCI-34051,0.7786464054054824
OSI-027,Wnt-C59,0.7080182351393367
OSI-027,ML323,0.7824775645752355
OSI-027,PRT062607,0.7686644109839081
OSI-027,AGI-6780,0.5555555555555556
OSI-027,Elephantin,0.4574346815307925
OSI-027,Sinularin,0.47555635434073035
OSI-027,LY2109761,0.8136859131001031
OSI-027,MN-64,0.6101702158477516
OSI-027,AGI-5198,0.739222472939402
OSI-027,GSK2578215A,0.752517589504118
OSI-027,I-BRD9,0.5663531212050615
OSI-027,MIRA-1,0.36769552621700463
OSI-027,NVP-ADW742,0.8136375151171472
OSI-027,P22077,0.4640889617359082
OSI-027,UMI-77,0.5760658398584765
OSI-027,WIKI4,0.7856511353151717
OSI-027,WEHI-539,0.7654942193786335
OSI-027,BIBR-1532,0.6681071907127716
OSI-027,Pyridostatin,0.7927199003961284
OSI-027,VX-11e,0.7645528515426078
OSI-027,LJI308,0.7303156431149
OSI-027,AZ6102,0.7200822998230962
OSI-027,GSK591,0.7170761954816326
OSI-027,VE821,0.7065767092077353
OSI-027,AT13148,0.663418661272292
OSI-027,FMK,0.7647191129018732
OSI-027,AZ628,0.6359823056508289
OSI-027,Imatinib,0.7450802028443108
OSI-027,CGP-60474,0.7325943246056745
OSI-027,A-443654,0.841205696609892
OSI-027,Mitomycin-C,0.5236117025875628
OSI-027,Midostaurin,0.6814696408936313
OSI-027,JNK-9L,0.7373087284671371
OSI-027,HG6-64-1,0.7983522124626663
OSI-027,Shikonin,0.5627632796838948
OSI-027,BMS-754807,0.782808787705367
OSI-027,Bexarotene,0.5687367919007336
OSI-027,Pazopanib,0.7574008939886279
OSI-027,ZSTK474,0.7233555441435726
OSI-027,AR-42,0.6172436546656622
OSI-027,Alectinib,0.6880624620561858
OSI-027,Pelitinib,0.7572712299036652
OSI-027,WYE-125132,0.7753948113071569
OSI-027,CAY10566,0.7285714285714283
OSI-027,Flavopiridol,0.5880064914496501
OSI-027,Refametinib,0.6703929829528024
OSI-027,CI-1040,0.5767684721823798
OSI-027,GW441756,0.7443165781163156
OSI-027,VX-702,0.7114378334399104
OSI-027,AZD8055,0.8041131376518664
OSI-027,GSK269962A,0.8272305270162517
OSI-027,(5Z)-7-Oxozeaenol,0.5747048932153914
OSI-027,AZD8931,0.7884206636416513
OSI-027,AZD1480,0.6615873651503765
OSI-027,Dinaciclib,0.7805602125035636
OSI-027,Podophyllotoxin bromide,0.5883474171741901
OSI-027,Dihydrorotenone,0.5625392520897415
OSI-027,PHA-665752,0.6333333333333334
OSI-027,Saracatinib,0.7778444682625979
OSI-027,GNF-2,0.822206416791346
OSI-027,CGP-082996,0.7783139914076738
OSI-027,BMS-509744,0.6956342262598831
OSI-027,CMK,0.7516460280028285
OSI-027,Parthenolide,0.4425345743642361
OSI-027,GSK319347A,0.7416198487095651
OSI-027,PF-562271,0.7445348110692221
OSI-027,FTI-277,0.6158402871356009
OSI-027,PAC-1,0.6622991262790426
OSI-027,YM201636,0.7999999999999989
OSI-027,Sphingosine Kinase 1 Inhibitor II,0.6280778057312648
OSI-027,LDN-193189,0.7879092800517915
OSI-027,Bosutinib,0.7224378255771695
OSI-027,RO-3306,0.6715471761210061
OSI-027,ZG-10,0.7377114816825429
OSI-027,Rucaparib,0.6894829796189655
OSI-027,AZ20,0.7617834401336342
OSI-027,Piperlongumine,0.5951482074986776
OSI-027,SGC0946,0.7390108374353266
OSI-027,AZD8835,0.6954590567842928
OSI-027,MK-1775,0.7869985541519064
OSI-027,GSK343,0.7734040639625879
OSI-027,Gallibiscoquinazole,0.6819493713282125
OSI-027,Buparlisib,0.731251902376564
OSI-027,GNE-317,0.748773623022525
OSI-027,Telomerase Inhibitor IX,0.6629307084326437
CX-5461,PHA-793887,0.6431524221892808
CX-5461,Fedratinib,0.7272751805579607
CX-5461,GSK690693,0.6719319439596784
CX-5461,T0901317,0.5932357970803009
CX-5461,Selisistat,0.698809530754964
CX-5461,CI-1033,0.6956773489817881
CX-5461,PF-00299804,0.7087493078623428
CX-5461,Pilaralisib,0.7007333499433093
CX-5461,GSK1059615,0.8131727983645303
CX-5461,Voxtalisib,0.7808358606968626
CX-5461,BIBF-1120,0.697695382064298
CX-5461,Apitolisib,0.8055653695778046
CX-5461,CPI-613,0.5493487087737785
CX-5461,Pemetrexed,0.792939778053865
CX-5461,FTY-720,0.5136225652508695
CX-5461,AICA Ribonucleotide,0.5776508941874458
CX-5461,Tretinoin,0.42059551209602997
CX-5461,Veliparib,0.8216138446160062
CX-5461,Lenalidomide,0.6952978696962668
CX-5461,Vismodegib,0.7942293052978713
CX-5461,Serdemetan,0.7372097807744856
CX-5461,Capivasertib,0.7579367289598669
CX-5461,CCT-018159,0.5153311059657614
